ano,muestreo,departamento,estacion,coduer,sustrato,latitud,longitud,ca_cla,ca_cte,ca_cot,ca_hdd,ca_no3,ca_od,ca_ph,ca_po4,ca_sst,eval_cla,eval_cte,eval_cot,eval_hdd,eval_no3,eval_od,eval_ph,eval_sst,eval_po4,cot,cla,cte,hdd,no3,od,ph,po4,sst,icam,icam_calificacion,num_variables,confianza
2018,2018--1,CHOCO,F. Nuqui,P27002007,Agua Estuarina,5.716583,-77.275778,,90.2,,97.51,95.39,90.72,98.05,,93.75,,OPTIMA,,OPTIMA,OPTIMA,OPTIMA,OPTIMA,OPTIMA,,,,200,0.25,3.48,7.09,8.11,-1,11,-1,NO REPORTADO,5,0.63
2018,2018--1,CHOCO,F. valle,P27002005,Agua Estuarina,6.097222,-77.431361,,,,96.71,99.19,87.27,98,50.43,95.26,,,,OPTIMA,OPTIMA,ADECUADA,OPTIMA,OPTIMA,ACEPTABLE,,,,0.33,6.09,6.87,8.1,2.23,7.65,-1,NO REPORTADO,5,0.61
2018,2018--1,CHOCO,Jurubidá estero,P27002020,Agua Estuarina,5.844444,-77.276528,,,,99.14,,85.79,96.37,53.63,93.12,,,,OPTIMA,,ADECUADA,OPTIMA,OPTIMA,ACEPTABLE,,,,0.085,-1,6.78,7.91,4.27,12.4,-1,NO REPORTADO,4,0.52
2018,2018--1,CHOCO,P. Almejal,P27002017,Agua Marina,6.118247,-77.441394,,81.96,,,92.92,89.04,62.65,98.12,88.25,,ADECUADA,,,OPTIMA,ADECUADA,ACEPTABLE,ADECUADA,OPTIMA,,,45,-1,7.31,6.92,6.83,2.7,8.66,84.49,ADECUADA,6,0.75
2018,2018--1,CHOCO,P. Huina,P27002018,Agua Marina,6.27125,-77.453556,,73.57,,,91.42,97.38,90.73,98.71,87.89,,ADECUADA,,,OPTIMA,OPTIMA,OPTIMA,ADECUADA,OPTIMA,,,78,-1,4.24,7.81,8.11,2.03,9.01,89.4,ADECUADA,6,0.75
2018,2018--1,CHOCO,P. Jurubida,P27002015,Agua Estuarina,5.841556,-77.279889,,95.53,,,,82.1,97.64,51.74,90.63,,OPTIMA,,,,ADECUADA,OPTIMA,OPTIMA,ACEPTABLE,,,40,,-1,6.56,8.04,3.08,18.1,-1,NO REPORTADO,5,0.66
2018,2018--1,CHOCO,P. Nuqui,P27002012,Agua Estuarina,5.71910556,-77.263725,,91.85,,,,81.93,97.64,61.32,89.98,,OPTIMA,,,,ADECUADA,OPTIMA,ADECUADA,ACEPTABLE,,,140,,-1,6.55,8.04,8.86,19.6,-1,NO REPORTADO,5,0.66
2018,2018--1,CHOCO,P. Tribugá,P27002014,Agua Marina,5.765528000000001,-77.258667,,91.65,,99.23,,87.2,91.32,98.69,85.75,,OPTIMA,,OPTIMA,,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,,20,0.076,-1,6.76,8.09,2.05,11.2,91.89,OPTIMA,6,0.78
2018,2018--1,CORDOBA,C. Bahia Cispata,C23001002,Agua Estuarina,9.406963000000001,-75.79939300000001,90.25,,,99.1,,83.79,98.34,59.43,89.18,OPTIMA,,,OPTIMA,,ADECUADA,OPTIMA,ADECUADA,ACEPTABLE,,3.47,-1,0.089,-1,6.66,8.19,7.76,21.5,-1,NO REPORTADO,5,0.64
2018,2018--2,CORDOBA,C. Bahia Cispata,C23001002,Agua Estuarina,9.406963000000001,-75.79939300000001,59.87,98.19,,90.38,99.19,87.91,95.95,56.41,91.62,ACEPTABLE,OPTIMA,,OPTIMA,OPTIMA,ADECUADA,OPTIMA,OPTIMA,ACEPTABLE,,15.2,4.5,0.96,4.71,6.91,7.88,5.97,15.8,82.24,ADECUADA,7,0.87
2018,2018--1,CORDOBA,C. Soledad,C23001048,Agua Estuarina,9.340186,-75.849146,,96.72,,99.09,,1,98.72,57.9,80.22,,OPTIMA,,OPTIMA,,PESIMA,OPTIMA,ADECUADA,ACEPTABLE,,,20,0.09,-1,11.9,8.63,6.86,44.5,-1,NO REPORTADO,5,0.66
2018,2018--2,CORDOBA,C. Soledad,C23001048,Agua Estuarina,9.340186,-75.849146,,97.44,,94,99.31,98.65,96.74,74.37,95.46,,OPTIMA,,OPTIMA,OPTIMA,OPTIMA,OPTIMA,OPTIMA,ADECUADA,,,11,0.6,4.81,7.83,7.94,16.2,7.23,93.35,OPTIMA,6,0.75
2018,2018--1,CORDOBA,F. Agrotijo,C23001049,Agua Estuarina,9.368333,-75.80975000000001,,,,,,65.94,94.11,92.32,87.69,,,,,,ACEPTABLE,OPTIMA,ADECUADA,OPTIMA,,,,,-1,5.57,7.78,50,25.1,-1,NO REPORTADO,4,0.52
2018,2018--2,CORDOBA,F. Agrotijo,C23001049,Agua Estuarina,9.368333,-75.80975000000001,,,,,99.58,69.02,88.76,87.98,93.66,,,,,OPTIMA,ACEPTABLE,ADECUADA,OPTIMA,ADECUADA,,,,,5.61,5.77,7.6,24.5,11.2,-1,NO REPORTADO,5,0.61
2018,2018--1,CORDOBA,F. Cispata,C23001003,Agua Estuarina,9.411843,-75.781725,96.76,,,,87.29,80.07,98.49,58.14,87.85,OPTIMA,,,,ADECUADA,ADECUADA,OPTIMA,ADECUADA,ACEPTABLE,,1.54,,,2.33,6.44,8.25,7,24.7,83.08,ADECUADA,6,0.73
2018,2018--2,CORDOBA,F. Cispata,C23001003,Agua Estuarina,9.411843,-75.781725,79.78,,,,94.77,79.05,97.15,53.81,93.34,ADECUADA,,,,OPTIMA,ADECUADA,OPTIMA,OPTIMA,ACEPTABLE,,6.91,,,3.36,6.38,7.98,4.38,11.9,80.75,ADECUADA,6,0.73
2018,2018--1,CORDOBA,F. Tinajones,C23001005,Agua Estuarina,9.467142,-75.925466,,,,,86.63,83.11,98.53,53.66,88.97,,,,,ADECUADA,ADECUADA,OPTIMA,ADECUADA,ACEPTABLE,,,-1,-1,2.26,6.62,8.27,4.29,22,-1,NO REPORTADO,5,0.61
2018,2018--2,CORDOBA,F. Tinajones,C23001005,Agua Estuarina,9.467142,-75.925466,,52.47,,85.9,1,85.46,84.02,65.79,61.03,,ACEPTABLE,,ADECUADA,PESIMA,ADECUADA,ADECUADA,ACEPTABLE,ACEPTABLE,,,2200,1.41,147,6.76,7.49,11.4,110,41.29,INADECUADA,6,0.75
2018,2018--1,CORDOBA,Moñitos,C23002002,Agua Marina,9.246814,-76.132011,25,90.66,,,88.24,83.27,86.14,97.51,52.08,INADECUADA,OPTIMA,,,ADECUADA,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,,9.63,22,-1,2.39,6.44,8.24,3.37,60,81.49,ADECUADA,6,0.75
2018,2018--2,CORDOBA,Moñitos,C23002002,Agua Marina,9.246814,-76.132011,25,3.96,,87.29,89.51,81.85,92.13,97.7,15.18,INADECUADA,PESIMA,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,PESIMA,OPTIMA,,5.63,3100,1.27,12.1,6.33,8.06,3.17,131,42.27,INADECUADA,7,0.87
2018,2018--1,CORDOBA,P. Bello 1,C23001054,Agua Marina,9.4206944,-75.74041659999999,84.53,,,99.09,90.03,83.02,87.32,93.44,73.19,ADECUADA,,,OPTIMA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,0.64,-1,0.09,3.28,6.42,8.21,7.21,26,86.94,ADECUADA,6,0.73
2018,2018--2,CORDOBA,P. Bello 1,C23001054,Agua Marina,9.4206944,-75.74041659999999,61.8,100,,90.78,88.66,71.09,92.86,98.09,75.05,ACEPTABLE,OPTIMA,,OPTIMA,ADECUADA,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,1.24,4.5,0.92,12.8,5.56,8.03,2.74,23.6,86.85,ADECUADA,7,0.87
2018,2018--1,CORDOBA,P. Bello 2,C23001055,Agua Marina,9.4203888,-75.7392222,,,,,,80.53,87.69,94.52,57.2,,,,,,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,,,-1,-1,-1,6.23,8.2,6.27,50.5,-1,NO REPORTADO,4,0.52
2018,2018--2,CORDOBA,P. Bello 2,C23001055,Agua Marina,9.4203888,-75.7392222,,93.25,,89.18,89.75,72.41,93.09,98.27,80.4,,OPTIMA,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,,17,1.08,11.9,5.65,8.02,2.54,17.1,86.94,ADECUADA,7,0.87
2018,2018--1,CORDOBA,P. Blanca,C23001014,Agua Marina,9.410063000000001,-75.763847,,97.02,,98.4,92.37,79.59,87.69,93.52,39.58,,OPTIMA,,OPTIMA,OPTIMA,ADECUADA,ADECUADA,INADECUADA,OPTIMA,,,11,0.16,8.92,6.16,8.2,7.14,86,80.86,ADECUADA,7,0.87
2018,2018--2,CORDOBA,P. Blanca,C23001014,Agua Marina,9.410063000000001,-75.763847,,81.65,,86.89,59.2,84.41,91.32,96.4,84.62,,ADECUADA,,ADECUADA,ACEPTABLE,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,,46,1.31,31.6,6.53,8.09,4.51,12.4,83.69,ADECUADA,7,0.87
2018,2018--1,CORDOBA,P. Escondido,C23002003,Agua Marina,9.01226,-76.263998,,64.41,,73.63,88.15,62.8,86.54,98.03,46.96,,ACEPTABLE,,ADECUADA,ADECUADA,ACEPTABLE,ADECUADA,INADECUADA,OPTIMA,,,130,2.72,2.35,5.01,8.23,2.8,70.3,71.28,ADECUADA,7,0.87
2018,2018--2,CORDOBA,P. Escondido,C23002003,Agua Marina,9.01226,-76.263998,,1,,88.88,91.74,87.2,91.03,97.12,72.82,,PESIMA,,ADECUADA,OPTIMA,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,,17000,1.11,4.53,6.76,8.1,3.78,26.5,42.65,INADECUADA,7,0.87
2018,2018--1,CORDOBA,P. Rula,C23001052,Agua Estuarina,9.401944,-75.80886100000001,,,,,,88.23,98.31,60.87,87.48,,,,,,ADECUADA,OPTIMA,ADECUADA,ACEPTABLE,,,,,-1,6.93,8.18,8.6,25.6,-1,NO REPORTADO,4,0.52
2018,2018--2,CORDOBA,P. Rula,C23001052,Agua Estuarina,9.401944,-75.80886100000001,,,,,99.62,56.26,82.53,58.66,96.66,,,,,OPTIMA,ACEPTABLE,ADECUADA,OPTIMA,ACEPTABLE,,,,,5.28,4.88,7.46,7.31,4.63,-1,NO REPORTADO,5,0.61
2018,2018--1,CORDOBA,P. Venados,C23002006,Agua Marina,9.359645,-76.007908,25,80.76,,,92.21,86.97,86.93,89.58,43.54,INADECUADA,ADECUADA,,,OPTIMA,ADECUADA,ADECUADA,INADECUADA,ADECUADA,,4.54,49,,5.05,6.74,8.22,10.3,77.5,77.69,ADECUADA,6,0.75
2018,2018--2,CORDOBA,P. Venados,C23002006,Agua Marina,9.359645,-76.007908,25,88.84,,,92.9,82.5,92.13,,56.3,INADECUADA,ADECUADA,,,OPTIMA,ADECUADA,OPTIMA,ACEPTABLE,,,4.07,26,,6.53,6.38,8.06,-1,52.1,-1,NO REPORTADO,5,0.63
2018,2018--1,CORDOBA,S. Bernardo,C23002001,Agua Marina,9.353776,-76.021026,25,86.02,,,5.69,74.86,86.54,96.39,21.01,INADECUADA,ADECUADA,,,PESIMA,ADECUADA,ADECUADA,PESIMA,OPTIMA,,8.78,33,-1,61,5.82,8.23,4.52,122,49.04,INADECUADA,6,0.75
2018,2018--2,CORDOBA,S. Bernardo,C23002001,Agua Marina,9.353776,-76.021026,25,100,,86.2,,96.23,91.03,,53.33,INADECUADA,OPTIMA,,ADECUADA,,OPTIMA,OPTIMA,ACEPTABLE,,,3.07,4.5,1.38,-1,7.66,8.1,-1,57.6,-1,NO REPORTADO,5,0.66
2018,2018--1,CORDOBA,Sinu - Tinajones,C23001001,Agua Estuarina,9.452488,-75.92140300000001,,,,,83.9,94.08,98.49,55.34,79.32,,,,,ADECUADA,OPTIMA,OPTIMA,ADECUADA,ACEPTABLE,,,-1,,1.99,7.33,8.25,5.32,47,-1,NO REPORTADO,5,0.61
2018,2018--2,CORDOBA,Sinu - Tinajones,C23001001,Agua Estuarina,9.452488,-75.92140300000001,,23.94,,,1,80.74,80.42,54.94,59.6,,PESIMA,,,PESIMA,ADECUADA,ADECUADA,ACEPTABLE,ACEPTABLE,,,4900,,156,6.48,7.42,5.08,116,33.87,INADECUADA,6,0.75
2018,2018--1,LA GUAJIRA,Cabo de la Vela,C44002019,Agua Marina,12.200647,-72.14900300000001,,100,,,,79.18,85.32,97.74,62.22,,OPTIMA,,,,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,,,2,-1,-1,6.13,8.26,3.12,42,-1,NO REPORTADO,5,0.66
2018,2018--2,LA GUAJIRA,Cabo de la Vela,C44002019,Agua Marina,12.200647,-72.14900300000001,,26.53,,98,,94.16,81.76,97.13,86.91,,INADECUADA,,OPTIMA,,OPTIMA,ADECUADA,ADECUADA,OPTIMA,,,790,0.2,-1,7.42,8.34,3.77,10,73.3,ADECUADA,6,0.78
2018,2018--1,LA GUAJIRA,F. Camarones,C44003019,Agua Marina,11.430681,-73.093304,25,100,,,7.76,54.1,89.73,81.9,1,INADECUADA,OPTIMA,,,PESIMA,ACEPTABLE,ADECUADA,PESIMA,ADECUADA,,5.05,4.5,-1,60.2,4.45,8.142,15.7,196,29.41,INADECUADA,6,0.75
2018,2018--2,LA GUAJIRA,F. Camarones,C44003019,Agua Marina,11.430681,-73.093304,25,83.56,,,89.4,74.86,86.93,92.57,68.12,INADECUADA,ADECUADA,,,ADECUADA,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,,4.62,40,-1,12.2,5.82,8.22,7.94,33,81.47,ADECUADA,6,0.75
2018,2018--1,LA GUAJIRA,F. Cañas,C44003005,Agua Marina,11.270228,-73.406333,,100,,99.09,90.33,69.46,88.71,97.29,10.88,,OPTIMA,,OPTIMA,OPTIMA,ACEPTABLE,ADECUADA,PESIMA,OPTIMA,,,2,0.09,3.46,5.45,8.172,3.6,137,66.69,ACEPTABLE,7,0.87
2018,2018--2,LA GUAJIRA,F. Cañas,C44003005,Agua Marina,11.270228,-73.406333,,91.65,,98.99,,82.76,92.38,93.29,84.99,,OPTIMA,,OPTIMA,,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,,20,0.1,-1,6.4,8.05,7.34,12,90.13,OPTIMA,6,0.78
2018,2018--1,LA GUAJIRA,F. Jerez,C44003006,Agua Marina,11.283197,-73.32355,25,,,97.71,,70.8,86.78,98.14,23.97,INADECUADA,,,OPTIMA,,ADECUADA,ADECUADA,PESIMA,OPTIMA,,11,-1,0.23,-1,5.54,8.224,2.68,117,-1,NO REPORTADO,5,0.64
2018,2018--2,LA GUAJIRA,F. Jerez,C44003006,Agua Marina,11.283197,-73.32355,25,0.84,,,1,86.85,91.32,76.35,60.39,INADECUADA,PESIMA,,,PESIMA,ADECUADA,OPTIMA,ACEPTABLE,ADECUADA,,6.36,3500,-1,137,6.73,8.09,19.3,45,19.92,PESIMA,6,0.75
2018,2018--1,LA GUAJIRA,F. Manaure,C44002023,Agua Marina,11.78611,-72.456598,,,,99.09,90.44,72.7,87.32,,58.63,,,,OPTIMA,OPTIMA,ADECUADA,ADECUADA,ACEPTABLE,,,,-1,0.09,3.53,5.67,8.21,-1,48,-1,NO REPORTADO,5,0.61
2018,2018--2,LA GUAJIRA,F. Manaure,C44002023,Agua Marina,11.78611,-72.456598,,100,,97.31,89.44,76.14,87.69,98.71,55.8,,OPTIMA,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,,,2,0.27,2.96,5.91,8.2,2.02,53,84.72,ADECUADA,7,0.87
2018,2018--1,LA GUAJIRA,F. Palomino,C44003007,Agua Marina,11.266381,-73.568179,,100,,,,88.59,86.42,96.04,73.19,,OPTIMA,,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,2,-1,-1,6.88,8.233,4.86,26,-1,NO REPORTADO,5,0.66
2018,2018--2,LA GUAJIRA,F. Palomino,C44003007,Agua Marina,11.266381,-73.568179,,45.02,,,71.59,92.13,88.06,96.56,70.24,,INADECUADA,,,ADECUADA,OPTIMA,ADECUADA,ADECUADA,OPTIMA,,,330,-1,23.8,7.21,8.19,4.35,30,74.9,ADECUADA,6,0.75
2018,2018--1,LA GUAJIRA,F. Rancheria,C44003008,Agua Marina,11.55796,-72.90604,,,,,92.21,69.46,87.92,,45.19,,,,,OPTIMA,ACEPTABLE,ADECUADA,INADECUADA,,,,-1,-1,9.18,5.45,8.194,-1,74,-1,NO REPORTADO,4,0.49
2018,2018--2,LA GUAJIRA,F. Rancheria,C44003008,Agua Marina,11.55796,-72.90604,,36.39,,99.12,1,83.53,91.87,54.62,68.81,,INADECUADA,,OPTIMA,PESIMA,ADECUADA,OPTIMA,ACEPTABLE,ACEPTABLE,,,490,0.087,224,6.46,8.07,33.1,32,44.04,INADECUADA,7,0.87
2018,2018--1,LA GUAJIRA,Manaure - Salina,C44002020,Agua Marina,11.78947,-72.44148,,,,98.5,,67.07,87.69,98.25,51.05,,,,OPTIMA,,ACEPTABLE,ADECUADA,ACEPTABLE,OPTIMA,,,-1,0.15,-1,5.29,8.2,2.56,62,-1,NO REPORTADO,5,0.64
2018,2018--2,LA GUAJIRA,Manaure - Salina,C44002020,Agua Marina,11.78947,-72.44148,,100,,98.4,71.42,73.14,88.06,91.07,85.94,,OPTIMA,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,6.8,0.16,23.9,5.7,8.19,9.15,11,86.42,ADECUADA,7,0.87
2018,2018--1,LA GUAJIRA,Muelle Riohacha,C44003009,Agua Marina,11.55835,-72.911407,,100,,,,55.66,88.14,97.96,34.2,,OPTIMA,,,,ACEPTABLE,ADECUADA,INADECUADA,OPTIMA,,,2,-1,-1,4.55,8.188,2.88,97.4,-1,NO REPORTADO,5,0.66
2018,2018--2,LA GUAJIRA,Muelle Riohacha,C44003009,Agua Marina,11.55835,-72.911407,,28.92,,98.7,1,84.91,93.09,54.62,50.05,,INADECUADA,,OPTIMA,PESIMA,ADECUADA,OPTIMA,ACEPTABLE,ACEPTABLE,,,700,0.13,223,6.57,8.02,33.1,64,40.79,INADECUADA,7,0.87
2018,2018--1,LA GUAJIRA,P. Brisa,C44003029,Agua Marina,11.2706,-73.3815,,,,,,69.02,88.42,98.48,,,,,,,ACEPTABLE,ADECUADA,,OPTIMA,,,,-1,-1,5.42,8.18,2.29,,-1,NO REPORTADO,3,0.4
2018,2018--2,LA GUAJIRA,P. Brisa,C44003029,Agua Marina,11.2706,-73.3815,,,,,89.63,81.59,91.03,95.65,,,,,,ADECUADA,ADECUADA,OPTIMA,,OPTIMA,,,,-1,3.06,6.31,8.1,5.23,,-1,NO REPORTADO,4,0.49
2018,2018--1,LA GUAJIRA,P. Cabo de la Vela,C44002021,Agua Marina,12.20684167,-72.17661389,,,,98.3,92.26,79.99,85.32,97.8,36.77,,,,OPTIMA,OPTIMA,ADECUADA,ADECUADA,INADECUADA,OPTIMA,,,-1,0.17,5.11,6.19,8.26,3.06,92,77.42,ADECUADA,6,0.73
2018,2018--2,LA GUAJIRA,P. Cabo de la Vela,C44002021,Agua Marina,12.20684167,-72.17661389,,,,98.99,90.01,60.18,91.6,85.43,6.99,,,,OPTIMA,OPTIMA,ACEPTABLE,OPTIMA,PESIMA,ADECUADA,,,-1,0.1,3.27,4.84,8.08,13.3,142,54.68,ACEPTABLE,6,0.73
2018,2018--1,LA GUAJIRA,P. Camarones,C44003018,Agua Marina,11.42906,-73.09244199999999,,90.19,,97.71,1.04,48.64,89.29,87.27,1,,OPTIMA,,OPTIMA,PESIMA,INADECUADA,ADECUADA,PESIMA,ADECUADA,,,23,0.23,62.7,4.1,8.155,12,256,27.41,INADECUADA,7,0.87
2018,2018--2,LA GUAJIRA,P. Camarones,C44003018,Agua Marina,11.42906,-73.09244199999999,,64.41,,,,72.99,83.59,98.42,73.96,,ACEPTABLE,,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,130,-1,-1,5.69,8.3,2.36,25,-1,NO REPORTADO,5,0.66
2018,2018--1,LA GUAJIRA,P. Dibulla,C44003017,Agua Marina,11.274657,-73.314316,,99.54,,,,69.17,87.69,97.34,1,,OPTIMA,,,,ACEPTABLE,ADECUADA,PESIMA,OPTIMA,,,7.8,,-1,5.43,8.2,3.55,178,-1,NO REPORTADO,5,0.66
2018,2018--2,LA GUAJIRA,P. Dibulla,C44003017,Agua Marina,11.274657,-73.314316,,67.54,,,,71.68,92.13,,53.65,,ACEPTABLE,,,,ADECUADA,OPTIMA,ACEPTABLE,,,,110,,-1,5.6,8.06,-1,57,-1,NO REPORTADO,4,0.54
2018,2018--1,LA GUAJIRA,P. Manaure,C44002022,Agua Marina,11.778917,-72.452956,,99.54,,,,71.97,88.42,,17.2,,OPTIMA,,,,ADECUADA,ADECUADA,PESIMA,,,,7.8,,-1,5.62,8.18,-1,128,-1,NO REPORTADO,4,0.54
2018,2018--2,LA GUAJIRA,P. Manaure,C44002022,Agua Marina,11.778917,-72.452956,,100,,,87.67,76.28,88.06,,1,,OPTIMA,,,ADECUADA,ADECUADA,ADECUADA,PESIMA,,,,4,,2.15,5.92,8.19,-1,168,-1,NO REPORTADO,5,0.63
2018,2018--1,LA GUAJIRA,P. Mayapo,C44003026,Agua Marina,11.661944,-72.78658300000001,,100,,,,55.04,86.14,98.38,39.12,,OPTIMA,,,,ACEPTABLE,ADECUADA,INADECUADA,OPTIMA,,,2,,-1,4.51,8.24,2.41,87,-1,NO REPORTADO,5,0.66
2018,2018--2,LA GUAJIRA,P. Mayapo,C44003026,Agua Marina,11.661944,-72.78658300000001,,100,,,92.5,77.95,85.32,,88.92,,OPTIMA,,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,,,,2,,5.46,6.04,8.26,-1,8,-1,NO REPORTADO,5,0.63
2018,2018--1,LA GUAJIRA,P. Riohacha,C44003010,Agua Marina,11.55487,-72.91153,,95.65,,,,55.35,87.54,97.73,30.44,,OPTIMA,,,,ACEPTABLE,ADECUADA,INADECUADA,OPTIMA,,,13,-1,-1,4.53,8.204,3.13,105,-1,NO REPORTADO,5,0.66
2018,2018--2,LA GUAJIRA,P. Riohacha,C44003010,Agua Marina,11.55487,-72.91153,,49.39,,88.38,1,84.53,92.38,44.85,52.08,,INADECUADA,,ADECUADA,PESIMA,ADECUADA,OPTIMA,ACEPTABLE,INADECUADA,,,270,1.16,281,6.54,8.05,39.9,60,42.77,INADECUADA,7,0.87
2018,2018--1,LA GUAJIRA,Puerto Bolívar,C44002025,Agua Marina,12.21255833,-71.9851,,,,98.5,,80.93,86.93,,21.01,,,,OPTIMA,,ADECUADA,ADECUADA,PESIMA,,,,-1,0.15,-1,6.26,8.22,-1,122,-1,NO REPORTADO,4,0.52
2018,2018--2,LA GUAJIRA,Puerto Bolívar,C44002025,Agua Marina,12.21255833,-71.9851,,90.19,,98.6,91.45,100,79.33,94.61,71.7,,OPTIMA,,OPTIMA,OPTIMA,OPTIMA,ADECUADA,ADECUADA,OPTIMA,,,23,0.14,10.2,9.48,8.39,6.19,28,89.29,ADECUADA,7,0.87
2018,2018--1,LA GUAJIRA,Puerto Nuevo,C44002024,Agua Marina,12.16581944,-71.98154444,,,,96.41,,78.5,88.42,,70.96,,,,OPTIMA,,ADECUADA,ADECUADA,ADECUADA,,,,,0.36,-1,6.08,8.18,-1,29,-1,NO REPORTADO,4,0.52
2018,2018--2,LA GUAJIRA,Puerto Nuevo,C44002024,Agua Marina,12.16581944,-71.98154444,,,,98.8,91.16,100,88.42,,54.72,,,,OPTIMA,OPTIMA,OPTIMA,ADECUADA,ACEPTABLE,,,,-1,0.12,4.03,8.32,8.18,-1,55,-1,NO REPORTADO,5,0.61
2018,2018--1,LA GUAJIRA,TermoGuajira,C44003015,Agua Marina,11.263445,-73.417823,,100,,,92.89,64.64,90.4,95.22,34.39,,OPTIMA,,,OPTIMA,ACEPTABLE,OPTIMA,INADECUADA,OPTIMA,,,2,,6.46,5.13,8.121,5.63,97,74.33,ADECUADA,6,0.75
2018,2018--2,LA GUAJIRA,TermoGuajira,C44003015,Agua Marina,11.263445,-73.417823,,45.02,,,28.16,92.13,88.06,87.82,80.48,,INADECUADA,,,INADECUADA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,,,330,,50.7,7.21,8.19,11.6,17,67.41,ACEPTABLE,6,0.75
2018,2018--1,LA GUAJIRA,Vertimiento Riohacha,C44003016,Agua Marina,11.55053,-72.928619,,100,,98.1,76.82,56.6,88.35,85.57,24.76,,OPTIMA,,OPTIMA,ADECUADA,ACEPTABLE,ADECUADA,PESIMA,ADECUADA,,,4,0.19,20.6,4.61,8.182,13.2,115.6,69.37,ACEPTABLE,7,0.87
2018,2018--2,LA GUAJIRA,Vertimiento Riohacha,C44003016,Agua Marina,11.55053,-72.928619,,73.57,,,91.85,78.77,93.09,98.45,70.96,,ADECUADA,,,OPTIMA,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,,78,-1,9.71,6.1,8.02,2.33,29,82.92,ADECUADA,6,0.75
2018,2018--1,MAGDALENA,Aeropuerto,C47003001,Agua Marina,11.12632,-74.237427,47.62,,,,88.15,64.03,89.79,96.87,61,INADECUADA,,,,ADECUADA,ACEPTABLE,ADECUADA,ACEPTABLE,OPTIMA,,2.4,-1,,13.2,5.09,8.14,4.04,44,-1,NO REPORTADO,5,0.61
2018,2018--2,MAGDALENA,Aeropuerto,C47003001,Agua Marina,11.12632,-74.237427,59,,,,90.62,80.53,73.54,98.41,78.78,ACEPTABLE,,,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,1.34,-1,,3.65,6.23,8.5,2.37,19,-1,NO REPORTADO,5,0.61
2018,2018--1,MAGDALENA,Alcatraces,C47003012,Agua Marina,11.087204,-74.218847,,,,,88.58,75.43,88.78,97.98,47.39,,,,,ADECUADA,ADECUADA,ADECUADA,INADECUADA,OPTIMA,,,-1,,2.54,5.86,8.17,2.86,69.4,-1,NO REPORTADO,5,0.61
2018,2018--2,MAGDALENA,Alcatraces,C47003012,Agua Marina,11.087204,-74.218847,,,,,,78.77,75.71,96.84,78.95,,,,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,-1,,-1,6.1,8.46,4.07,18.8,-1,NO REPORTADO,4,0.52
2018,2018--1,MAGDALENA,Bahia Concha,C47002006,Agua Marina,11.298678,-74.150555,,100,,98.5,1.89,82.63,85.32,92.51,86.33,,OPTIMA,,OPTIMA,PESIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,1.8,0.15,62.4,6.39,8.26,7.99,10.6,60.61,ACEPTABLE,7,0.87
2018,2018--2,MAGDALENA,Bahia Concha,C47002006,Agua Marina,11.298678,-74.150555,,,,86,89.99,83.65,84.47,,81.44,,,,ADECUADA,ADECUADA,ADECUADA,ADECUADA,ADECUADA,,,,-1,1.4,3.26,6.47,8.28,-1,15.9,-1,NO REPORTADO,5,0.61
2018,2018--1,MAGDALENA,Bahía Chengue,C47002002,Agua Marina,11.319567,-74.133588,81.26,100,,,91.62,100,75.71,97.51,83.05,ADECUADA,OPTIMA,,,OPTIMA,OPTIMA,ADECUADA,ADECUADA,OPTIMA,,0.72,2,-1,10,9.07,8.46,3.37,14.1,91.51,OPTIMA,6,0.75
2018,2018--2,MAGDALENA,Bahía Chengue,C47002002,Agua Marina,11.319567,-74.133588,88.11,100,,97.91,89.9,100,80.81,,78.7,ADECUADA,OPTIMA,,OPTIMA,ADECUADA,OPTIMA,ADECUADA,ADECUADA,,,0.55,2,0.21,3.21,8.69,8.36,-1,19.1,91.52,OPTIMA,6,0.75
